Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
2544087;2;18/10/2015 18:55;Strada Urbana;VIA SALARIA;da specificare;;;;fronte civico 346;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;1;0;0;1;12.50513;41.92604;-1;2;Velocipede;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Esente;;
2544092;1;16/10/2015 15:50;Strada Urbana;VIA RATTAZZI;in prossimità;;del civico n.;2;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.50164;41.89562;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;;
2544092;1;16/10/2015 15:50;Strada Urbana;VIA RATTAZZI;in prossimità;;del civico n.;2;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.50164;41.89562;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544094;2;16/10/2015 18:05;Strada Urbana;VIA DI NOVELLA;da specificare;;;;fronte civ. 30;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.51126;41.92984;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;;
2544094;2;16/10/2015 18:05;Strada Urbana;VIA DI NOVELLA;da specificare;;;;fronte civ. 30;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12.51126;41.92984;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;;
2544099;16;15/10/2015 13:15;Strada Urbana;VIA ROMANO GUERRA;in prossimità;;del civico n.;1/D;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.34642;41.88167;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544099;16;15/10/2015 13:15;Strada Urbana;VIA ROMANO GUERRA;in prossimità;;del civico n.;1/D;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.34642;41.88167;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;;
2544099;16;15/10/2015 13:15;Strada Urbana;VIA ROMANO GUERRA;in prossimità;;del civico n.;1/D;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.34642;41.88167;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544106;13;18/10/2015 03:30;Strada Urbana;PIAZZA FRANCESCO CONTEDUCA;in corrispondenza;;del civico n.;11;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;0;0;0;1;12.28738;41.73609;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;;
2544124;1;16/10/2015 14:20;Strada Urbana;PASSEGGIATA DEL GIANICOLO;da specificare;;;;altezza albero N.212;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12.46343;41.89244;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544137;1;16/10/2015 12:30;Strada Urbana;VIA NAPOLEONE III;all'intersezione semaforizzata con;VIA RATTAZZI;VIA RATTAZZI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.50226;41.89659;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544137;1;16/10/2015 12:30;Strada Urbana;VIA NAPOLEONE III;all'intersezione semaforizzata con;VIA RATTAZZI;VIA RATTAZZI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.50226;41.89659;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544141;11;19/10/2015 10:35;Strada Urbana;VIALE CARLO TOMMASO ODESCALCHI;all'intersezione con;PIAZZALE ANTONIO TOSTI;PIAZZALE ANTONIO TOSTI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;0;12.50105;41.85739;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso;
2544141;11;19/10/2015 10:35;Strada Urbana;VIALE CARLO TOMMASO ODESCALCHI;all'intersezione con;PIAZZALE ANTONIO TOSTI;PIAZZALE ANTONIO TOSTI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;0;12.50105;41.85739;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso;
2544150;2;17/10/2015 18:20;Strada Urbana;VIA RIETI;in corrispondenza;;del civico n.;29;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12.49861;41.91236;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;;
2544160;18;17/10/2015 01:40;Strada Urbana;VIA DOMENICO TARDINI;da specificare;;;;in prossimità via della Pineta Sacchetti;Infortunio per caduta del veicolo;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;1;0;0;0;12.42555;41.90351;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;;;
2544161;1;16/10/2015 23:30;Strada Urbana;LUNGOTEVERE RAFFAELLO SANZIO;in prossimità;;del civico n.;16;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;2;12.47425;41.89036;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
2544161;1;16/10/2015 23:30;Strada Urbana;LUNGOTEVERE RAFFAELLO SANZIO;in prossimità;;del civico n.;16;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;2;12.47425;41.89036;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
2544170;13;19/10/2015 01:30;Strada Urbana;LUNGOMARE LUTAZIO CATULO;da specificare;;;;ALTEZZA VIA ISABELLA DI CASTIGLIA;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.31385;41.71626;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
2544170;13;19/10/2015 01:30;Strada Urbana;LUNGOMARE LUTAZIO CATULO;da specificare;;;;ALTEZZA VIA ISABELLA DI CASTIGLIA;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.31385;41.71626;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
2544170;13;19/10/2015 01:30;Strada Urbana;LUNGOMARE LUTAZIO CATULO;da specificare;;;;ALTEZZA VIA ISABELLA DI CASTIGLIA;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.31385;41.71626;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Esploso;
2544170;13;19/10/2015 01:30;Strada Urbana;LUNGOMARE LUTAZIO CATULO;da specificare;;;;ALTEZZA VIA ISABELLA DI CASTIGLIA;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.31385;41.71626;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544187;2;16/10/2015 20:00;Strada Urbana;SOTTOVIA IGNAZIO GUIDI;da specificare;;;;svincolo per v.le Policlinico;Veicolo in marcia contro ostacolo accidentale;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;1;0;0;0;12.50338;41.90829;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;;
2544191;15;19/10/2015 11:15;Strada Urbana;VIA PORTUENSE;da specificare;;;;fronte civico 331;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.40939;41.84342;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;Inesploso;
2544191;15;19/10/2015 11:15;Strada Urbana;VIA PORTUENSE;da specificare;;;;fronte civico 331;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.40939;41.84342;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso;
2544195;1;17/10/2015 23:35;Strada Urbana;PIAZZA VENEZIA;da specificare;;;;fronte capolinea ATAC;Investimento di pedone;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Assente;Sereno;Normale;Buona;Insufficiente;2;0;0;1;12.48257;41.89632;-1;;;;Pedone;M;Ricoverato;0;NON DECEDUTO;;;
2544195;1;17/10/2015 23:35;Strada Urbana;PIAZZA VENEZIA;da specificare;;;;fronte capolinea ATAC;Investimento di pedone;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Assente;Sereno;Normale;Buona;Insufficiente;2;0;0;1;12.48257;41.89632;-1;;;;Pedone;F;Ricoverato;0;NON DECEDUTO;;;
2544195;1;17/10/2015 23:35;Strada Urbana;PIAZZA VENEZIA;da specificare;;;;fronte capolinea ATAC;Investimento di pedone;Curva a visuale libera;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Assente;Sereno;Normale;Buona;Insufficiente;2;0;0;1;12.48257;41.89632;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544219;2;18/10/2015 21:00;Strada Urbana;VIALE DEL MURO TORTO;da specificare;;;;altez. rampa accesso da Brasile dir. Flaminio;Veicolo in marcia contro ostacolo fisso;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Sufficiente;1;0;0;0;12.48538;41.9087;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso;
2544226;13;16/10/2015 08:30;Strada Urbana;VIALE DI CASTEL PORZIANO;all'intersezione con;VIA FRANCESCO CILEA;VIA FRANCESCO CILEA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.34914;41.73083;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
2544226;13;16/10/2015 08:30;Strada Urbana;VIALE DI CASTEL PORZIANO;all'intersezione con;VIA FRANCESCO CILEA;VIA FRANCESCO CILEA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.34914;41.73083;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544226;13;16/10/2015 08:30;Strada Urbana;VIALE DI CASTEL PORZIANO;all'intersezione con;VIA FRANCESCO CILEA;VIA FRANCESCO CILEA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12.34914;41.73083;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2544228;10;19/10/2015 11:35;Strada Urbana;VIA LUCIO PAPIRIO;all'intersezione con;VIALE ANICIO GALLO;VIALE ANICIO GALLO;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.56139;41.85421;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;;
2544228;10;19/10/2015 11:35;Strada Urbana;VIA LUCIO PAPIRIO;all'intersezione con;VIALE ANICIO GALLO;VIALE ANICIO GALLO;;;Investimento di pedone;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.56139;41.85421;-1;1;Quadriciclo leggero;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544231;18;19/10/2015 07:30;Strada Urbana;CIRCONVALLAZIONE AURELIA;all'intersezione con;VIA GIUSEPPE PALOMBINI;VIA GIUSEPPE PALOMBINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;1;0;0;1;12.42875;41.89662;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544231;18;19/10/2015 07:30;Strada Urbana;CIRCONVALLAZIONE AURELIA;all'intersezione con;VIA GIUSEPPE PALOMBINI;VIA GIUSEPPE PALOMBINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;1;0;0;1;12.42875;41.89662;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544272;1;17/10/2015 00:45;Strada Urbana;LUNGOTEVERE MARZIO;all'intersezione semaforizzata con;PIAZZA UMBERTO I;PIAZZA UMBERTO I;;;Tamponamento Multiplo;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Insufficiente;0;0;0;7;12.47166;41.90212;-1;4;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544308;3;19/10/2015 08:20;Strada Urbana;VIA DEI MARRUCINI;da specificare;;;;fc  8;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Intenso;Buona;Ore Diurne;1;0;0;2;12.51397;41.90009;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544308;3;19/10/2015 08:20;Strada Urbana;VIA DEI MARRUCINI;da specificare;;;;fc  8;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Intenso;Buona;Ore Diurne;1;0;0;2;12.51397;41.90009;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2544308;3;19/10/2015 08:20;Strada Urbana;VIA DEI MARRUCINI;da specificare;;;;fc  8;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Intenso;Buona;Ore Diurne;1;0;0;2;12.51397;41.90009;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;;
2544310;2;19/10/2015 10:35;Strada Urbana;VIA GUIDUBALDO DEL MONTE;da specificare;;;;pross. posto di Polizia.;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;0;12.4792;41.92786;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;;;
2544317;18;19/10/2015 09:05;Strada Urbana;VIA DI BOCCEA;in prossimità;;del civico n.;399;;Ribaltamento senza urto contro ostacolo fisso;Pendenza;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;1;0;0;0;12.39984;41.91037;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;;
2544323;9;19/10/2015 11:30;Strada Urbana;VIA TARANTO;da specificare;;;;fronte civico 104;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.51721;41.884;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso;
2544323;9;19/10/2015 11:30;Strada Urbana;VIA TARANTO;da specificare;;;;fronte civico 104;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.51721;41.884;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso;
2544325;16;16/10/2015 16:30;Strada Urbana;VIA DELLA MASSIMILLA;da specificare;;;;fronte via Bruno Castiglioni;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12.3495;41.87783;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;;
2544325;16;16/10/2015 16:30;Strada Urbana;VIA DELLA MASSIMILLA;da specificare;;;;fronte via Bruno Castiglioni;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12.3495;41.87783;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;;
2544325;16;16/10/2015 16:30;Strada Urbana;VIA DELLA MASSIMILLA;da specificare;;;;fronte via Bruno Castiglioni;Scontro frontale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12.3495;41.87783;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;;
2544336;16;16/10/2015 19:00;Strada Urbana;VIA ORESTE REGNOLI;all'intersezione semaforizzata con;VIALE DEI QUATTRO VENTI;VIALE DEI QUATTRO VENTI;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;1;12.45859;41.88397;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;;
2544336;16;16/10/2015 19:00;Strada Urbana;VIA ORESTE REGNOLI;all'intersezione semaforizzata con;VIALE DEI QUATTRO VENTI;VIALE DEI QUATTRO VENTI;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;1;0;0;1;12.45859;41.88397;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2544342;16;17/10/2015 12:00;Strada Urbana;PIAZZA ALFONSO NEUSCHULER;in corrispondenza;;del civico n.;9;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12.44779;41.85928;-1;1;Autocarro superiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;;
2544342;16;17/10/2015 12:00;Strada Urbana;PIAZZA ALFONSO NEUSCHULER;in corrispondenza;;del civico n.;9;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12.44779;41.85928;-1;1;Autocarro superiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
2544342;16;17/10/2015 12:00;Strada Urbana;PIAZZA ALFONSO NEUSCHULER;in corrispondenza;;del civico n.;9;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12.44779;41.85928;-1;1;Autocarro superiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;;
2544345;2;17/10/2015 00:15;Strada Urbana;VIALE PINTURICCHIO;all'intersezione con;VIA GIOVANNI PAOLO PANNINI;VIA GIOVANNI PAOLO PANNINI;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;2;12.46306;41.92885;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;;
